Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Reedem,,,2019-08-19 17:31:45,2019-08-19 17:33:57,2m - 12.337s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-19 17:31:45,2019-08-19 17:32:27,41.873s,PASSED
"startApplication(""/Users/fundtastic/Downloads/mobile-debug (dev).apk"", true)",,,2019-08-19 17:31:45,2019-08-19 17:32:00,14.304s,PASSED
"verifyElementText(findTestObject(""LoginTrue/Mulailah berinvestasi untuk meraih mimpimu""), ""Mulailah berinvestasi untuk meraih mimpimu"")",,,2019-08-19 17:32:00,2019-08-19 17:32:04,4.718s,PASSED
"tap(findTestObject(""LoginTrue/DP_Rumah""), 0)",,,2019-08-19 17:32:04,2019-08-19 17:32:05,0.938s,PASSED
"for ([i = 0, i < 4, (i++)])",,,2019-08-19 17:32:05,2019-08-19 17:32:19,13.412s,PASSED
"setText(findTestObject(""LoginTrue/field_no_phone""), ""08777111777"", 0)",,,2019-08-19 17:32:19,2019-08-19 17:32:20,1.386s,PASSED
"tap(findTestObject(""LoginTrue/button_masuk""), 0)",,,2019-08-19 17:32:20,2019-08-19 17:32:22,2.245s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-19 17:32:22,2019-08-19 17:32:25,3.017s,PASSED
"verifyElementText(findTestObject(""ObjectOTP/TextView - Verifikasi Nomor HP""), ""Verifikasi Nomor HP"")",,,2019-08-19 17:32:25,2019-08-19 17:32:26,0.617s,PASSED
"delay(1, STOP_ON_FAILURE)",,,2019-08-19 17:32:26,2019-08-19 17:32:27,1.002s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-19 17:32:27,2019-08-19 17:32:35,8.278s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-19 17:32:27,2019-08-19 17:32:30,3.003s,PASSED
"tap(findTestObject(""ObjectOTP/Field_OTP""), 0)",,,2019-08-19 17:32:30,2019-08-19 17:32:31,0.893s,PASSED
"setText(findTestObject(""ObjectOTP/Field_OTP""), ""8888"", 0)",,,2019-08-19 17:32:31,2019-08-19 17:32:32,1.044s,PASSED
"delay(2, STOP_ON_FAILURE)",,,2019-08-19 17:32:32,2019-08-19 17:32:34,2.004s,PASSED
"tap(findTestObject(""ObjectOTP/Btn_Verifikasi1""), 0)",,,2019-08-19 17:32:34,2019-08-19 17:32:35,1.233s,PASSED
,,,,,,
Test Cases/Home/Home,,,2019-08-19 17:32:35,2019-08-19 17:32:42,7.106s,PASSED
"delay(7, STOP_ON_FAILURE)",,,2019-08-19 17:32:35,2019-08-19 17:32:42,7.006s,PASSED
,,,,,,
Test Cases/Home/Portfolio/Reedem,,,2019-08-19 17:32:42,2019-08-19 17:33:40,57.228s,FAILED
"delay(5, STOP_ON_FAILURE)",,,2019-08-19 17:32:43,2019-08-19 17:32:48,5.002s,PASSED
"tap(findTestObject(""Home/Portfolio/Reedem/android.widget.FrameLayout11""), 0)",,,2019-08-19 17:32:48,2019-08-19 17:32:49,1.381s,PASSED
"delay(7, STOP_ON_FAILURE)",,,2019-08-19 17:32:49,2019-08-19 17:32:56,7.006s,PASSED
"tap(findTestObject(""Home/Portfolio/TopUP/CardReksa2""), 5)",,,2019-08-19 17:32:56,2019-08-19 17:32:57,1.265s,PASSED
"delay(5, STOP_ON_FAILURE)",,,2019-08-19 17:32:57,2019-08-19 17:33:02,5.002s,PASSED
"tap(findTestObject(""Home/Portfolio/Reedem/android.widget.TextView11 - JUAL (1)""), 0)",,,2019-08-19 17:33:02,2019-08-19 17:33:04,1.725s,PASSED
"delay(5, STOP_ON_FAILURE)",,,2019-08-19 17:33:04,2019-08-19 17:33:09,5.003s,PASSED
"tap(findTestObject(""Home/Portfolio/Reedem/android.widget.TextView9 - Jual Sekarang""), 0)",,,2019-08-19 17:33:09,2019-08-19 17:33:40,30.762s,FAILED
,,,,,,
Test Cases/Home/Portfolio/ReedemConfirmation,,,2019-08-19 17:33:40,2019-08-19 17:33:57,16.799s,FAILED
"delay(5, STOP_ON_FAILURE)",,,2019-08-19 17:33:40,2019-08-19 17:33:45,5.011s,PASSED
"verifyElementText(findTestObject(""Home/Portfolio/Reedem/ReedemConfirmation/Button_KonfirmasiJual""), ""Konfirmasi"")",,,2019-08-19 17:33:45,2019-08-19 17:33:56,11.690s,FAILED
