Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddToCart,,,2019-08-19 15:31:32,2019-08-19 15:33:09,1m - 37.594s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-19 15:31:32,2019-08-19 15:32:18,45.664s,PASSED
"startApplication(""/Users/fundtastic/Downloads/mobile-debug (dev).apk"", true)",,,2019-08-19 15:31:32,2019-08-19 15:31:49,16.932s,PASSED
"verifyElementText(findTestObject(""LoginTrue/Mulailah berinvestasi untuk meraih mimpimu""), ""Mulailah berinvestasi untuk meraih mimpimu"")",,,2019-08-19 15:31:49,2019-08-19 15:31:54,5.101s,PASSED
"tap(findTestObject(""LoginTrue/DP_Rumah""), 0)",,,2019-08-19 15:31:54,2019-08-19 15:31:55,0.954s,PASSED
"for ([i = 0, i < 4, (i++)])",,,2019-08-19 15:31:55,2019-08-19 15:32:09,13.962s,PASSED
"setText(findTestObject(""LoginTrue/field_no_phone""), ""08777111777"", 0)",,,2019-08-19 15:32:09,2019-08-19 15:32:11,1.366s,PASSED
"tap(findTestObject(""LoginTrue/button_masuk""), 0)",,,2019-08-19 15:32:11,2019-08-19 15:32:13,2.330s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-19 15:32:13,2019-08-19 15:32:16,3.031s,PASSED
"verifyElementText(findTestObject(""ObjectOTP/TextView - Verifikasi Nomor HP""), ""Verifikasi Nomor HP"")",,,2019-08-19 15:32:16,2019-08-19 15:32:17,0.611s,PASSED
"delay(1, STOP_ON_FAILURE)",,,2019-08-19 15:32:17,2019-08-19 15:32:18,1.007s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-19 15:32:18,2019-08-19 15:32:26,8.213s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-19 15:32:18,2019-08-19 15:32:21,3.004s,PASSED
"tap(findTestObject(""ObjectOTP/Field_OTP""), 0)",,,2019-08-19 15:32:21,2019-08-19 15:32:22,0.858s,PASSED
"setText(findTestObject(""ObjectOTP/Field_OTP""), ""8888"", 0)",,,2019-08-19 15:32:22,2019-08-19 15:32:23,1.033s,PASSED
"delay(2, STOP_ON_FAILURE)",,,2019-08-19 15:32:23,2019-08-19 15:32:25,2.006s,PASSED
"tap(findTestObject(""ObjectOTP/Btn_Verifikasi1""), 0)",,,2019-08-19 15:32:25,2019-08-19 15:32:26,1.197s,PASSED
,,,,,,
Test Cases/Home/Portfolio/AddToCart/AddToCart,,,2019-08-19 15:32:26,2019-08-19 15:33:09,42.862s,PASSED
"delay(5, STOP_ON_FAILURE)",,,2019-08-19 15:32:26,2019-08-19 15:32:31,5.004s,PASSED
"tap(findTestObject(""Home/Portfolio/AddToCart/android.widget.FrameLayout10""), 0)",,,2019-08-19 15:32:31,2019-08-19 15:32:33,1.407s,PASSED
"delay(10, STOP_ON_FAILURE)",,,2019-08-19 15:32:33,2019-08-19 15:32:43,10.005s,PASSED
"tap(findTestObject(""Home/Portfolio/AddToCart/CardReksa2""), 0)",,,2019-08-19 15:32:43,2019-08-19 15:32:44,1.323s,PASSED
"delay(5, STOP_ON_FAILURE)",,,2019-08-19 15:32:44,2019-08-19 15:32:49,5.006s,PASSED
"tap(findTestObject(""Home/Portfolio/AddToCart/android.widget.LinearLayout17""), 0)",,,2019-08-19 15:32:49,2019-08-19 15:32:50,1.195s,PASSED
"tap(findTestObject(""Home/Portfolio/AddToCart/android.widget.CheckBox0 - Saya telah memahami dan menyetujui isi dari Ketentuan Prospektus dan Fund Sheet produk ini""), 0)",,,2019-08-19 15:32:50,2019-08-19 15:32:51,0.759s,PASSED
"tap(findTestObject(""Home/Portfolio/AddToCart/android.widget.LinearLayout4""), 0)",,,2019-08-19 15:32:51,2019-08-19 15:32:52,1.237s,PASSED
"tap(findTestObject(""Home/Portfolio/AddToCart/com.google.android.material.chip.Chip2 - Rp 300.000""), 0)",,,2019-08-19 15:32:52,2019-08-19 15:32:53,0.909s,PASSED
"tap(findTestObject(""Home/Portfolio/AddToCart/android.widget.ImageView0""), 0)",,,2019-08-19 15:32:53,2019-08-19 15:32:54,1.110s,PASSED
"delay(5, STOP_ON_FAILURE)",,,2019-08-19 15:32:54,2019-08-19 15:32:59,5.005s,PASSED
"tap(findTestObject(""Home/Portfolio/AddToCart/android.widget.ImageView0 (1)""), 0)",,,2019-08-19 15:32:59,2019-08-19 15:33:00,1.380s,PASSED
"tap(findTestObject(""Home/Portfolio/AddToCart/android.widget.FrameLayout11""), 0)",,,2019-08-19 15:33:00,2019-08-19 15:33:02,1.387s,PASSED
"delay(7, STOP_ON_FAILURE)",,,2019-08-19 15:33:02,2019-08-19 15:33:09,7.007s,PASSED
