Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
1_LoginOTP,,,2019-08-19 11:29:34,2019-08-19 11:30:29,55.029s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-19 11:29:35,2019-08-19 11:30:14,39.218s,PASSED
"startApplication(""/Users/fundtastic/Downloads/mobile-debug (dev).apk"", true)",,,2019-08-19 11:29:35,2019-08-19 11:29:47,12.320s,PASSED
"verifyElementText(findTestObject(""LoginTrue/Mulailah berinvestasi untuk meraih mimpimu""), ""Mulailah berinvestasi untuk meraih mimpimu"")",,,2019-08-19 11:29:47,2019-08-19 11:29:51,4.109s,PASSED
"tap(findTestObject(""LoginTrue/DP_Rumah""), 0)",,,2019-08-19 11:29:51,2019-08-19 11:29:53,1.405s,PASSED
"for ([i = 0, i < 4, (i++)])",,,2019-08-19 11:29:53,2019-08-19 11:30:07,14.312s,PASSED
"setText(findTestObject(""LoginTrue/field_no_phone""), ""08777111777"", 0)",,,2019-08-19 11:30:07,2019-08-19 11:30:08,1.293s,PASSED
"tap(findTestObject(""LoginTrue/button_masuk""), 0)",,,2019-08-19 11:30:08,2019-08-19 11:30:10,1.358s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-19 11:30:10,2019-08-19 11:30:13,3.021s,PASSED
"verifyElementText(findTestObject(""ObjectOTP/TextView - Verifikasi Nomor HP""), ""Verifikasi Nomor HP"")",,,2019-08-19 11:30:13,2019-08-19 11:30:13,0.130s,PASSED
"delay(1, STOP_ON_FAILURE)",,,2019-08-19 11:30:13,2019-08-19 11:30:14,1.003s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-19 11:30:14,2019-08-19 11:30:22,7.892s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-19 11:30:14,2019-08-19 11:30:17,3.006s,PASSED
"tap(findTestObject(""ObjectOTP/Field_OTP""), 0)",,,2019-08-19 11:30:17,2019-08-19 11:30:18,0.759s,PASSED
"setText(findTestObject(""ObjectOTP/Field_OTP""), ""8888"", 0)",,,2019-08-19 11:30:18,2019-08-19 11:30:19,1.020s,PASSED
"delay(2, STOP_ON_FAILURE)",,,2019-08-19 11:30:19,2019-08-19 11:30:21,2.002s,PASSED
"tap(findTestObject(""ObjectOTP/Btn_Verifikasi1""), 0)",,,2019-08-19 11:30:21,2019-08-19 11:30:22,0.995s,PASSED
,,,,,,
Test Cases/Home/Home,,,2019-08-19 11:30:22,2019-08-19 11:30:29,7.090s,PASSED
"delay(7, STOP_ON_FAILURE)",,,2019-08-19 11:30:22,2019-08-19 11:30:29,7.005s,PASSED
