Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
4_DapatkanRekomendasi,,,2019-07-03 11:05:33,2019-07-03 11:07:28,1m - 54.801s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 11:05:34,2019-07-03 11:06:28,53.976s,PASSED
startApplication,,,2019-07-03 11:05:34,2019-07-03 11:05:54,19.460s,PASSED
verifyElementText,,,2019-07-03 11:05:54,2019-07-03 11:05:59,5.597s,PASSED
tap,,,2019-07-03 11:05:59,2019-07-03 11:06:01,1.456s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 11:06:01,2019-07-03 11:06:18,16.842s,PASSED
setText,,,2019-07-03 11:06:18,2019-07-03 11:06:20,1.976s,PASSED
tap,,,2019-07-03 11:06:20,2019-07-03 11:06:21,1.450s,PASSED
delay,,,2019-07-03 11:06:21,2019-07-03 11:06:24,3.050s,PASSED
verifyElementText,,,2019-07-03 11:06:24,2019-07-03 11:06:28,3.547s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 11:06:28,2019-07-03 11:06:36,8.059s,PASSED
delay,,,2019-07-03 11:06:28,2019-07-03 11:06:31,3.018s,PASSED
tap,,,2019-07-03 11:06:31,2019-07-03 11:06:33,1.727s,PASSED
setText,,,2019-07-03 11:06:33,2019-07-03 11:06:34,1.088s,PASSED
tap,,,2019-07-03 11:06:34,2019-07-03 11:06:36,2.002s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/DapatkanRekomendasi,,,2019-07-03 11:06:36,2019-07-03 11:07:25,49.639s,FAILED
delay,,,2019-07-03 11:06:36,2019-07-03 11:06:39,3.008s,PASSED
startApplication,,,2019-07-03 11:06:39,2019-07-03 11:06:55,16.055s,PASSED
tap,,,2019-07-03 11:06:55,2019-07-03 11:07:25,30.310s,FAILED
