Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddToCart(Reedem),,,2019-08-21 10:54:49,2019-08-21 10:56:42,1m - 52.371s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-21 10:54:49,2019-08-21 10:55:33,43.747s,PASSED
"startApplication(""/Users/fundtastic/Downloads/mobile-debug (dev).apk"", true)",,,2019-08-21 10:54:50,2019-08-21 10:55:06,16.097s,PASSED
"verifyElementText(findTestObject(""LoginTrue/Mulailah berinvestasi untuk meraih mimpimu""), ""Mulailah berinvestasi untuk meraih mimpimu"")",,,2019-08-21 10:55:06,2019-08-21 10:55:10,4.494s,PASSED
"for ([i = 0, i < 4, (i++)])",,,2019-08-21 10:55:10,2019-08-21 10:55:26,15.156s,PASSED
"setText(findTestObject(""LoginTrue/field_no_phone""), ""08777111777"", 0)",,,2019-08-21 10:55:26,2019-08-21 10:55:27,1.551s,PASSED
"tap(findTestObject(""LoginTrue/button_masuk""), 0)",,,2019-08-21 10:55:27,2019-08-21 10:55:29,1.441s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-21 10:55:29,2019-08-21 10:55:32,3.031s,PASSED
"verifyElementText(findTestObject(""ObjectOTP/TextView - Verifikasi Nomor HP""), ""Verifikasi Nomor HP"")",,,2019-08-21 10:55:32,2019-08-21 10:55:32,0.645s,PASSED
"delay(1, STOP_ON_FAILURE)",,,2019-08-21 10:55:32,2019-08-21 10:55:33,1.007s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-21 10:55:33,2019-08-21 10:55:43,9.308s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-21 10:55:33,2019-08-21 10:55:36,3.005s,PASSED
"tap(findTestObject(""ObjectOTP/Field_OTP""), 0)",,,2019-08-21 10:55:36,2019-08-21 10:55:38,1.713s,PASSED
"setText(findTestObject(""ObjectOTP/Field_OTP""), ""8888"", 0)",,,2019-08-21 10:55:38,2019-08-21 10:55:39,1.084s,PASSED
"delay(2, STOP_ON_FAILURE)",,,2019-08-21 10:55:39,2019-08-21 10:55:41,2.006s,PASSED
"tap(findTestObject(""ObjectOTP/Btn_Verifikasi1""), 0)",,,2019-08-21 10:55:41,2019-08-21 10:55:43,1.378s,PASSED
,,,,,,
Test Cases/Home/Home,,,2019-08-21 10:55:43,2019-08-21 10:55:50,7.127s,PASSED
"delay(7, STOP_ON_FAILURE)",,,2019-08-21 10:55:43,2019-08-21 10:55:50,7.005s,PASSED
,,,,,,
Test Cases/Home/Gold/addToCart(Reedem),,,2019-08-21 10:55:50,2019-08-21 10:56:40,50.748s,FAILED
"delay(3, STOP_ON_FAILURE)",,,2019-08-21 10:55:50,2019-08-21 10:55:53,3.002s,PASSED
"tap(findTestObject(""Home/Gold/AddToCart/Reedem/android.widget.FrameLayout10""), 0)",,,2019-08-21 10:55:53,2019-08-21 10:55:55,1.730s,PASSED
"delay(7, STOP_ON_FAILURE)",,,2019-08-21 10:55:55,2019-08-21 10:56:02,7.005s,PASSED
"tap(findTestObject(""Home/Gold/AddToCart/Reedem/CardEmas1""), 0)",,,2019-08-21 10:56:02,2019-08-21 10:56:05,3.549s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-21 10:56:05,2019-08-21 10:56:08,3.001s,PASSED
"tap(findTestObject(""Home/Gold/AddToCart/Reedem/android.widget.LinearLayout26""), 0)",,,2019-08-21 10:56:08,2019-08-21 10:56:40,32.347s,FAILED
