Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
4_DapatkanRekomendasi,,,2019-08-12 14:13:37,2019-08-12 14:15:37,1m - 59.684s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-12 14:13:38,2019-08-12 14:14:52,1m - 14.407s,PASSED
startApplication,,,2019-08-12 14:13:38,2019-08-12 14:14:17,39.241s,PASSED
verifyElementText,,,2019-08-12 14:14:17,2019-08-12 14:14:29,11.561s,PASSED
tap,,,2019-08-12 14:14:29,2019-08-12 14:14:30,1.295s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-12 14:14:30,2019-08-12 14:14:45,15.053s,PASSED
setText,,,2019-08-12 14:14:45,2019-08-12 14:14:47,2.073s,PASSED
tap,,,2019-08-12 14:14:47,2019-08-12 14:14:49,1.425s,PASSED
delay,,,2019-08-12 14:14:49,2019-08-12 14:14:52,3.064s,PASSED
verifyElementText,,,2019-08-12 14:14:52,2019-08-12 14:14:52,0.246s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-12 14:14:52,2019-08-12 14:15:00,7.627s,PASSED
delay,,,2019-08-12 14:14:52,2019-08-12 14:14:55,3.005s,PASSED
tap,,,2019-08-12 14:14:55,2019-08-12 14:14:57,1.346s,PASSED
setText,,,2019-08-12 14:14:57,2019-08-12 14:14:58,1.053s,PASSED
tap,,,2019-08-12 14:14:58,2019-08-12 14:15:00,1.999s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/DapatkanRekomendasi,,,2019-08-12 14:15:00,2019-08-12 14:15:34,34.528s,FAILED
delay,,,2019-08-12 14:15:00,2019-08-12 14:15:03,3.008s,PASSED
tap,,,2019-08-12 14:15:03,2019-08-12 14:15:34,31.198s,FAILED
