Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddToCart,,,2019-08-19 13:43:21,2019-08-19 13:44:00,38.592s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-19 13:43:21,2019-08-19 13:43:49,27.928s,FAILED
"startApplication(""/Users/fundtastic/Downloads/mobile-debug (dev).apk"", true)",,,2019-08-19 13:43:21,2019-08-19 13:43:49,27.669s,FAILED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-19 13:43:49,2019-08-19 13:43:52,3.250s,FAILED
"delay(3, STOP_ON_FAILURE)",,,2019-08-19 13:43:49,2019-08-19 13:43:52,3.026s,PASSED
"tap(findTestObject(""ObjectOTP/Field_OTP""), 0)",,,2019-08-19 13:43:52,2019-08-19 13:43:52,0.047s,FAILED
,,,,,,
Test Cases/Home/Home,,,2019-08-19 13:43:52,2019-08-19 13:43:59,7.100s,PASSED
"delay(7, STOP_ON_FAILURE)",,,2019-08-19 13:43:52,2019-08-19 13:43:59,7.002s,PASSED
,,,,,,
Test Cases/Home/Portfolio/AddToCart/AddToCart,,,2019-08-19 13:43:59,2019-08-19 13:44:00,0.108s,FAILED
"tap(findTestObject(""Home/Portfolio/AddToCart/android.widget.FrameLayout10""), 0)",,,2019-08-19 13:44:00,2019-08-19 13:44:00,0.009s,FAILED
