Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
4_DapatkanRekomendasi,,,2019-07-03 12:33:37,2019-07-03 12:35:43,2m - 6.105s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 12:33:38,2019-07-03 12:34:41,1m - 3.740s,PASSED
startApplication,,,2019-07-03 12:33:38,2019-07-03 12:34:04,26.178s,PASSED
verifyElementText,,,2019-07-03 12:34:04,2019-07-03 12:34:10,6.127s,PASSED
tap,,,2019-07-03 12:34:10,2019-07-03 12:34:14,3.881s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 12:34:14,2019-07-03 12:34:34,19.257s,PASSED
setText,,,2019-07-03 12:34:34,2019-07-03 12:34:36,2.673s,PASSED
tap,,,2019-07-03 12:34:36,2019-07-03 12:34:38,1.618s,PASSED
delay,,,2019-07-03 12:34:38,2019-07-03 12:34:41,3.040s,PASSED
verifyElementText,,,2019-07-03 12:34:41,2019-07-03 12:34:41,0.387s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 12:34:41,2019-07-03 12:34:49,7.873s,PASSED
delay,,,2019-07-03 12:34:41,2019-07-03 12:34:45,3.015s,PASSED
tap,,,2019-07-03 12:34:45,2019-07-03 12:34:46,1.465s,PASSED
setText,,,2019-07-03 12:34:46,2019-07-03 12:34:47,1.105s,PASSED
tap,,,2019-07-03 12:34:47,2019-07-03 12:34:49,2.068s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/DapatkanRekomendasi,,,2019-07-03 12:34:49,2019-07-03 12:35:41,52.114s,FAILED
delay,,,2019-07-03 12:34:50,2019-07-03 12:34:53,3.009s,PASSED
tap,,,2019-07-03 12:34:53,2019-07-03 12:35:00,7.334s,PASSED
clearText,,,2019-07-03 12:35:00,2019-07-03 12:35:02,2.238s,PASSED
setText,,,2019-07-03 12:35:02,2019-07-03 12:35:05,3.074s,PASSED
hideKeyboard,,,2019-07-03 12:35:05,2019-07-03 12:35:09,3.806s,PASSED
tap,,,2019-07-03 12:35:09,2019-07-03 12:35:41,32.290s,FAILED
