Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
4_DapatkanRekomendasi,,,2019-07-03 12:41:47,2019-07-03 12:43:33,1m - 45.461s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 12:41:48,2019-07-03 12:42:40,52.521s,PASSED
startApplication,,,2019-07-03 12:41:48,2019-07-03 12:42:08,20.022s,PASSED
verifyElementText,,,2019-07-03 12:42:08,2019-07-03 12:42:15,6.563s,PASSED
tap,,,2019-07-03 12:42:15,2019-07-03 12:42:16,1.184s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 12:42:16,2019-07-03 12:42:33,17.422s,PASSED
setText,,,2019-07-03 12:42:33,2019-07-03 12:42:36,2.058s,PASSED
tap,,,2019-07-03 12:42:36,2019-07-03 12:42:37,1.514s,PASSED
delay,,,2019-07-03 12:42:37,2019-07-03 12:42:40,3.047s,PASSED
verifyElementText,,,2019-07-03 12:42:40,2019-07-03 12:42:40,0.228s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 12:42:40,2019-07-03 12:42:48,7.838s,PASSED
delay,,,2019-07-03 12:42:41,2019-07-03 12:42:44,3.024s,PASSED
tap,,,2019-07-03 12:42:44,2019-07-03 12:42:45,1.430s,PASSED
setText,,,2019-07-03 12:42:45,2019-07-03 12:42:46,1.119s,PASSED
tap,,,2019-07-03 12:42:46,2019-07-03 12:42:48,2.042s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/DapatkanRekomendasi,,,2019-07-03 12:42:48,2019-07-03 12:43:32,43.741s,FAILED
delay,,,2019-07-03 12:42:49,2019-07-03 12:42:52,3.010s,PASSED
tap,,,2019-07-03 12:42:52,2019-07-03 12:42:55,3.559s,PASSED
clearText,,,2019-07-03 12:42:55,2019-07-03 12:42:56,0.917s,PASSED
setText,,,2019-07-03 12:42:56,2019-07-03 12:42:58,1.994s,PASSED
hideKeyboard,,,2019-07-03 12:42:58,2019-07-03 12:42:59,1.093s,PASSED
pressHome,,,2019-07-03 12:42:59,2019-07-03 12:43:00,1.095s,PASSED
tap,,,2019-07-03 12:43:00,2019-07-03 12:43:32,31.690s,FAILED
