Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
4_DapatkanRekomendasi,,,2019-07-03 13:15:26,2019-07-03 13:17:02,1m - 36.569s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 13:15:27,2019-07-03 13:16:18,51.295s,PASSED
startApplication,,,2019-07-03 13:15:27,2019-07-03 13:15:47,19.467s,PASSED
verifyElementText,,,2019-07-03 13:15:47,2019-07-03 13:15:52,5.026s,PASSED
tap,,,2019-07-03 13:15:52,2019-07-03 13:15:54,2.437s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 13:15:54,2019-07-03 13:16:11,17.177s,PASSED
setText,,,2019-07-03 13:16:11,2019-07-03 13:16:13,1.956s,PASSED
tap,,,2019-07-03 13:16:13,2019-07-03 13:16:15,1.424s,PASSED
delay,,,2019-07-03 13:16:15,2019-07-03 13:16:18,3.042s,PASSED
verifyElementText,,,2019-07-03 13:16:18,2019-07-03 13:16:18,0.265s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 13:16:18,2019-07-03 13:16:26,7.865s,PASSED
delay,,,2019-07-03 13:16:18,2019-07-03 13:16:21,3.007s,PASSED
tap,,,2019-07-03 13:16:21,2019-07-03 13:16:23,1.527s,PASSED
setText,,,2019-07-03 13:16:23,2019-07-03 13:16:24,1.113s,PASSED
tap,,,2019-07-03 13:16:24,2019-07-03 13:16:26,2.010s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/DapatkanRekomendasi,,,2019-07-03 13:16:26,2019-07-03 13:17:01,34.953s,FAILED
delay,,,2019-07-03 13:16:26,2019-07-03 13:16:29,3.008s,PASSED
tap,,,2019-07-03 13:16:29,2019-07-03 13:17:01,31.736s,FAILED
