Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
4_DapatkanRekomendasi,,,2019-07-03 11:37:16,2019-07-03 11:39:44,2m - 27.541s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 11:37:17,2019-07-03 11:38:30,1m - 13.917s,PASSED
startApplication,,,2019-07-03 11:37:17,2019-07-03 11:37:44,27.111s,PASSED
verifyElementText,,,2019-07-03 11:37:44,2019-07-03 11:37:49,4.390s,PASSED
tap,,,2019-07-03 11:37:49,2019-07-03 11:38:00,11.085s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 11:38:00,2019-07-03 11:38:19,19.322s,PASSED
setText,,,2019-07-03 11:38:19,2019-07-03 11:38:22,3.028s,PASSED
tap,,,2019-07-03 11:38:22,2019-07-03 11:38:24,2.397s,PASSED
delay,,,2019-07-03 11:38:24,2019-07-03 11:38:27,3.056s,PASSED
verifyElementText,,,2019-07-03 11:38:27,2019-07-03 11:38:30,3.032s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 11:38:30,2019-07-03 11:38:39,8.690s,PASSED
delay,,,2019-07-03 11:38:31,2019-07-03 11:38:34,3.008s,PASSED
tap,,,2019-07-03 11:38:34,2019-07-03 11:38:36,1.692s,PASSED
setText,,,2019-07-03 11:38:36,2019-07-03 11:38:37,1.183s,PASSED
tap,,,2019-07-03 11:38:37,2019-07-03 11:38:39,2.002s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/DapatkanRekomendasi,,,2019-07-03 11:38:39,2019-07-03 11:39:37,58.325s,FAILED
delay,,,2019-07-03 11:38:40,2019-07-03 11:38:43,3.009s,PASSED
tap,,,2019-07-03 11:38:43,2019-07-03 11:38:50,7.307s,PASSED
clearText,,,2019-07-03 11:38:50,2019-07-03 11:38:52,1.483s,PASSED
setText,,,2019-07-03 11:38:52,2019-07-03 11:39:01,9.666s,PASSED
pressBack,,,2019-07-03 11:39:01,2019-07-03 11:39:04,2.764s,PASSED
tap,,,2019-07-03 11:39:04,2019-07-03 11:39:37,33.305s,FAILED
