Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddToCart(Reedem),,,2019-08-21 10:27:51,2019-08-21 10:29:40,1m - 49.254s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-21 10:27:51,2019-08-21 10:28:33,42.513s,PASSED
"startApplication(""/Users/fundtastic/Downloads/mobile-debug (dev).apk"", true)",,,2019-08-21 10:27:51,2019-08-21 10:28:07,15.544s,PASSED
"verifyElementText(findTestObject(""LoginTrue/Mulailah berinvestasi untuk meraih mimpimu""), ""Mulailah berinvestasi untuk meraih mimpimu"")",,,2019-08-21 10:28:07,2019-08-21 10:28:12,4.805s,PASSED
"for ([i = 0, i < 4, (i++)])",,,2019-08-21 10:28:12,2019-08-21 10:28:26,14.536s,PASSED
"setText(findTestObject(""LoginTrue/field_no_phone""), ""08777111777"", 0)",,,2019-08-21 10:28:26,2019-08-21 10:28:28,1.508s,PASSED
"tap(findTestObject(""LoginTrue/button_masuk""), 0)",,,2019-08-21 10:28:28,2019-08-21 10:28:29,1.498s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-21 10:28:29,2019-08-21 10:28:32,3.033s,PASSED
"verifyElementText(findTestObject(""ObjectOTP/TextView - Verifikasi Nomor HP""), ""Verifikasi Nomor HP"")",,,2019-08-21 10:28:32,2019-08-21 10:28:32,0.290s,PASSED
"delay(1, STOP_ON_FAILURE)",,,2019-08-21 10:28:32,2019-08-21 10:28:33,1.005s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-21 10:28:33,2019-08-21 10:28:42,8.268s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-21 10:28:34,2019-08-21 10:28:37,3.003s,PASSED
"tap(findTestObject(""ObjectOTP/Field_OTP""), 0)",,,2019-08-21 10:28:37,2019-08-21 10:28:37,0.829s,PASSED
"setText(findTestObject(""ObjectOTP/Field_OTP""), ""8888"", 0)",,,2019-08-21 10:28:37,2019-08-21 10:28:38,0.970s,PASSED
"delay(2, STOP_ON_FAILURE)",,,2019-08-21 10:28:38,2019-08-21 10:28:40,2.004s,PASSED
"tap(findTestObject(""ObjectOTP/Btn_Verifikasi1""), 0)",,,2019-08-21 10:28:40,2019-08-21 10:28:42,1.334s,PASSED
,,,,,,
Test Cases/Home/Home,,,2019-08-21 10:28:42,2019-08-21 10:28:49,7.157s,PASSED
"delay(7, STOP_ON_FAILURE)",,,2019-08-21 10:28:42,2019-08-21 10:28:49,7.002s,PASSED
,,,,,,
Test Cases/Home/Gold/addToCart(Reedem),,,2019-08-21 10:28:49,2019-08-21 10:29:39,50.038s,FAILED
"delay(3, STOP_ON_FAILURE)",,,2019-08-21 10:28:49,2019-08-21 10:28:52,3.006s,PASSED
"tap(findTestObject(""Home/Gold/AddToCart/Reedem/android.widget.FrameLayout10""), 0)",,,2019-08-21 10:28:52,2019-08-21 10:28:54,1.724s,PASSED
"delay(7, STOP_ON_FAILURE)",,,2019-08-21 10:28:54,2019-08-21 10:29:01,7.001s,PASSED
"tap(findTestObject(""Home/Gold/AddToCart/Reedem/android.widget.LinearLayout12""), 0)",,,2019-08-21 10:29:01,2019-08-21 10:29:04,3.565s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-21 10:29:04,2019-08-21 10:29:07,3.004s,PASSED
"tap(findTestObject(""Home/Gold/AddToCart/Reedem/android.widget.LinearLayout26""), 0)",,,2019-08-21 10:29:07,2019-08-21 10:29:39,31.631s,FAILED
