Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddToCart,,,2019-08-19 14:23:01,2019-08-19 14:24:32,1m - 31.672s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-19 14:23:01,2019-08-19 14:23:40,38.792s,PASSED
"startApplication(""/Users/fundtastic/Downloads/mobile-debug (dev).apk"", true)",,,2019-08-19 14:23:01,2019-08-19 14:23:13,11.966s,PASSED
"verifyElementText(findTestObject(""LoginTrue/Mulailah berinvestasi untuk meraih mimpimu""), ""Mulailah berinvestasi untuk meraih mimpimu"")",,,2019-08-19 14:23:13,2019-08-19 14:23:18,5.119s,PASSED
"tap(findTestObject(""LoginTrue/DP_Rumah""), 0)",,,2019-08-19 14:23:18,2019-08-19 14:23:19,0.972s,PASSED
"for ([i = 0, i < 4, (i++)])",,,2019-08-19 14:23:19,2019-08-19 14:23:32,13.027s,PASSED
"setText(findTestObject(""LoginTrue/field_no_phone""), ""08777111777"", 0)",,,2019-08-19 14:23:32,2019-08-19 14:23:33,1.316s,PASSED
"tap(findTestObject(""LoginTrue/button_masuk""), 0)",,,2019-08-19 14:23:33,2019-08-19 14:23:35,2.008s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-19 14:23:35,2019-08-19 14:23:38,3.021s,PASSED
"verifyElementText(findTestObject(""ObjectOTP/TextView - Verifikasi Nomor HP""), ""Verifikasi Nomor HP"")",,,2019-08-19 14:23:38,2019-08-19 14:23:39,0.135s,PASSED
"delay(1, STOP_ON_FAILURE)",,,2019-08-19 14:23:39,2019-08-19 14:23:40,1.006s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-19 14:23:40,2019-08-19 14:23:49,9.065s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-19 14:23:40,2019-08-19 14:23:43,3.002s,PASSED
"tap(findTestObject(""ObjectOTP/Field_OTP""), 0)",,,2019-08-19 14:23:43,2019-08-19 14:23:44,1.576s,PASSED
"setText(findTestObject(""ObjectOTP/Field_OTP""), ""8888"", 0)",,,2019-08-19 14:23:44,2019-08-19 14:23:45,1.043s,PASSED
"delay(2, STOP_ON_FAILURE)",,,2019-08-19 14:23:45,2019-08-19 14:23:47,2.011s,PASSED
"tap(findTestObject(""ObjectOTP/Btn_Verifikasi1""), 0)",,,2019-08-19 14:23:47,2019-08-19 14:23:49,1.337s,PASSED
,,,,,,
Test Cases/Home/Home,,,2019-08-19 14:23:49,2019-08-19 14:23:56,7.162s,PASSED
"delay(7, STOP_ON_FAILURE)",,,2019-08-19 14:23:49,2019-08-19 14:23:56,7.006s,PASSED
,,,,,,
Test Cases/Home/Portfolio/AddToCart/AddToCart,,,2019-08-19 14:23:56,2019-08-19 14:24:32,35.787s,FAILED
"tap(findTestObject(""Home/Portfolio/AddToCart/android.widget.FrameLayout10""), 0)",,,2019-08-19 14:23:56,2019-08-19 14:23:57,1.470s,PASSED
"tap(findTestObject(""Home/Portfolio/AddToCart/android.widget.LinearLayout10""), 0)",,,2019-08-19 14:23:57,2019-08-19 14:24:01,3.311s,PASSED
"tap(findTestObject(""Home/Portfolio/AddToCart/android.widget.LinearLayout17""), 0)",,,2019-08-19 14:24:01,2019-08-19 14:24:32,30.916s,FAILED
