Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddToCart,,,2019-08-19 13:18:16,2019-08-19 13:20:00,1m - 44.527s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-19 13:18:16,2019-08-19 13:18:57,41.073s,PASSED
"startApplication(""/Users/fundtastic/Downloads/mobile-debug (dev).apk"", true)",,,2019-08-19 13:18:16,2019-08-19 13:18:30,13.553s,PASSED
"verifyElementText(findTestObject(""LoginTrue/Mulailah berinvestasi untuk meraih mimpimu""), ""Mulailah berinvestasi untuk meraih mimpimu"")",,,2019-08-19 13:18:30,2019-08-19 13:18:35,5.034s,PASSED
"tap(findTestObject(""LoginTrue/DP_Rumah""), 0)",,,2019-08-19 13:18:35,2019-08-19 13:18:36,1.444s,PASSED
"for ([i = 0, i < 4, (i++)])",,,2019-08-19 13:18:36,2019-08-19 13:18:50,13.271s,PASSED
"setText(findTestObject(""LoginTrue/field_no_phone""), ""08777111777"", 0)",,,2019-08-19 13:18:50,2019-08-19 13:18:51,1.414s,PASSED
"tap(findTestObject(""LoginTrue/button_masuk""), 0)",,,2019-08-19 13:18:51,2019-08-19 13:18:53,1.950s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-19 13:18:53,2019-08-19 13:18:56,3.023s,PASSED
"verifyElementText(findTestObject(""ObjectOTP/TextView - Verifikasi Nomor HP""), ""Verifikasi Nomor HP"")",,,2019-08-19 13:18:56,2019-08-19 13:18:56,0.152s,PASSED
"delay(1, STOP_ON_FAILURE)",,,2019-08-19 13:18:56,2019-08-19 13:18:57,1.005s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-19 13:18:57,2019-08-19 13:19:06,8.831s,PASSED
"delay(3, STOP_ON_FAILURE)",,,2019-08-19 13:18:57,2019-08-19 13:19:00,3.012s,PASSED
"tap(findTestObject(""ObjectOTP/Field_OTP""), 0)",,,2019-08-19 13:19:00,2019-08-19 13:19:02,1.560s,PASSED
"setText(findTestObject(""ObjectOTP/Field_OTP""), ""8888"", 0)",,,2019-08-19 13:19:02,2019-08-19 13:19:03,1.061s,PASSED
"delay(2, STOP_ON_FAILURE)",,,2019-08-19 13:19:03,2019-08-19 13:19:05,2.002s,PASSED
"tap(findTestObject(""ObjectOTP/Btn_Verifikasi1""), 0)",,,2019-08-19 13:19:05,2019-08-19 13:19:06,1.059s,PASSED
,,,,,,
Test Cases/Home/Home,,,2019-08-19 13:19:06,2019-08-19 13:19:13,7.101s,PASSED
"delay(7, STOP_ON_FAILURE)",,,2019-08-19 13:19:06,2019-08-19 13:19:13,7.001s,PASSED
,,,,,,
Test Cases/Home/Portfolio/AddToCart/AddToCart,,,2019-08-19 13:19:13,2019-08-19 13:20:00,46.563s,FAILED
"delay(5, STOP_ON_FAILURE)",,,2019-08-19 13:19:13,2019-08-19 13:19:18,5.007s,PASSED
"tap(findTestObject(""Home/Portfolio/AddToCart/android.widget.FrameLayout10""), 0)",,,2019-08-19 13:19:18,2019-08-19 13:19:20,1.617s,PASSED
"delay(5, STOP_ON_FAILURE)",,,2019-08-19 13:19:20,2019-08-19 13:19:25,5.002s,PASSED
"tap(findTestObject(""Home/Portfolio/AddToCart/android.widget.LinearLayout10""), 0)",,,2019-08-19 13:19:25,2019-08-19 13:19:28,3.454s,PASSED
"tap(findTestObject(""Home/Portfolio/AddToCart/android.widget.LinearLayout17""), 0)",,,2019-08-19 13:19:28,2019-08-19 13:20:00,31.396s,FAILED
