Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
4_DapatkanRekomendasi,,,2019-07-03 12:38:51,2019-07-03 12:40:43,1m - 51.197s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 12:38:52,2019-07-03 12:39:50,57.579s,PASSED
startApplication,,,2019-07-03 12:38:53,2019-07-03 12:39:17,24.293s,PASSED
verifyElementText,,,2019-07-03 12:39:17,2019-07-03 12:39:24,7.274s,PASSED
tap,,,2019-07-03 12:39:24,2019-07-03 12:39:26,1.418s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 12:39:26,2019-07-03 12:39:43,16.935s,PASSED
setText,,,2019-07-03 12:39:43,2019-07-03 12:39:45,2.294s,PASSED
tap,,,2019-07-03 12:39:45,2019-07-03 12:39:46,1.487s,PASSED
delay,,,2019-07-03 12:39:46,2019-07-03 12:39:49,3.050s,PASSED
verifyElementText,,,2019-07-03 12:39:49,2019-07-03 12:39:50,0.277s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 12:39:50,2019-07-03 12:39:58,7.942s,PASSED
delay,,,2019-07-03 12:39:50,2019-07-03 12:39:53,3.006s,PASSED
tap,,,2019-07-03 12:39:53,2019-07-03 12:39:54,1.502s,PASSED
setText,,,2019-07-03 12:39:54,2019-07-03 12:39:56,1.109s,PASSED
tap,,,2019-07-03 12:39:56,2019-07-03 12:39:58,2.124s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/DapatkanRekomendasi,,,2019-07-03 12:39:58,2019-07-03 12:40:41,43.105s,FAILED
delay,,,2019-07-03 12:39:58,2019-07-03 12:40:01,3.008s,PASSED
tap,,,2019-07-03 12:40:01,2019-07-03 12:40:05,3.830s,PASSED
clearText,,,2019-07-03 12:40:05,2019-07-03 12:40:06,0.928s,PASSED
setText,,,2019-07-03 12:40:06,2019-07-03 12:40:08,2.052s,PASSED
hideKeyboard,,,2019-07-03 12:40:08,2019-07-03 12:40:09,1.042s,PASSED
pressBack,,,2019-07-03 12:40:09,2019-07-03 12:40:10,0.943s,PASSED
tap,,,2019-07-03 12:40:10,2019-07-03 12:40:41,31.031s,FAILED
